period,ugs_id,network_id,N_interactions,P_plants,A_pollinators,L_links,singleton_rate,connectance,link_evenness,H2_specialization,WNODF_nestedness,plants_recorded,plant_records_rows,availability_sum,availability_n_nonmissing,share_interactions_species_id,share_taxa_species_id,share_bee_interactions,ugs_type,site_name,lat,lon,plant_trait_node_cov,plant_trait_weighted_cov,alien_share_unweighted,alien_share_weighted,flower_color_richness,symmetry_richness,pollination_syndrome_richness,plant_height_range,flowering_start_range,poll_trait_node_cov,poll_trait_weighted_cov,bee_trait_weighted_cov,bee_itd_range,bee_tongue_range,lecty_richness,nesting_richness,sociality_richness,botgarden_overlap_node,botgarden_overlap_weighted,s_N,s_P,s_A,s_L,s_singletons,s_species_id,score_richness,score_completeness,s_connectance,s_evenness,s_H2,score_structure,s_plant_traits_cov,s_bee_traits_cov,score_trait_coverage,s_color_rich,s_symm_rich,s_syn_rich,s_height_rng,s_flow_rng,score_plant_trait_breadth,s_itd_rng,s_tong_rng,s_lecty_rich,s_nest_rich,s_soc_rich,score_bee_trait_breadth,score_trait_breadth,score_overall_noBG
C,31,C_31,27,3,14,16,0.6875,0.38095238095238093,0.9200223384237016,0.6804883082472156,NA,14,16,1073,5,0.9629629629629629,0.9285714285714286,0.7777777777777778,Garden,Schützenmatt,47.40882,8.52423,1,1,0,0,2,1,1,0.299114506203207,2,0.6428571428571429,0.8148148148148148,0.9090909090909091,3.33,7.347992949856869,1,3,5,NA,NA,0.22649572649572652,0,0.5208333333333336,0.33532934131736536,0.7120253164556964,0.839166383508891,0.2706646002866064,0.7755958499822937,0.7019490581484825,0.7568523904653245,0.37258177713828095,0.610461075250696,1,0.2805474095796676,0.6402737047898338,0,0,0,0.011941659143602656,0.2,0.04238833182872053,0.5706378839746866,0.5732353077526744,0,0.5,1,0.5287746383454722,0.28558148508709635,0.4795533756258904
C,36,C_36,11,6,7,10,0.9,0.23809523809523808,0.9866599586738648,0.7807718516488453,NA,14,14,89,5,1,1,0.8181818181818182,Garden,Blüemlisalpstrasse,47.39129,8.54827,1,1,0.3333333333333333,0.2727272727272727,3,2,2,1.542349210516527,3,0.8571428571428571,0.9090909090909091,1,3.914407407407408,8.469106124845204,1,2,4,NA,NA,0.05555555555555556,0.25,0.15625000000000008,0.15568862275449102,0.2278481012658228,1,0.15437354457751168,0.6139240506329114,0.34428792792666174,0.9594436859541194,0.5695064099683353,0.6244126746163722,1,1,1,0.25,1,0.5,0.15618758015698003,0.4,0.461237516031396,0.7184044472308624,0.7137144348340998,0,0.25,0.75,0.48642377641299245,0.47383064622219423,0.4755791937722622
B,38,B_38,20,4,3,6,0.3333333333333333,0.5,0.797289727363051,0.308155842433065,NA,22,22,1813,11,1,1,1,Park,Park Pfingstweid,47.3879955,8.51274138,1,1,0.25,0.55,3,2,2,0.273154941239103,1,1,1,1,2.3500000000000005,4.52792383107901,1,1,2,NA,NA,0.15170940170940173,0.08333333333333333,0,0.035928143712574835,1,1,0.06774271968882747,1,1,0.3837214386072601,0,0.46124047953575337,1,1,1,0.25,1,0.5,0.008929708669277673,0,0.3517859417338555,0.32284630885849375,0.21987147531058412,0,0,0.25,0.15854355683381557,0.25516474928383553,0.4717996347342776
C,11,C_11,22,9,8,13,0.6923076923076923,0.18055555555555555,0.9070523152537534,0.8376576406271609,NA,27,27,84,6,0.9545454545454546,0.875,1,Allotment,Familiengarten Heuelsteig,47.3683693914919,8.57004185552238,0.8888888888888888,0.8636363636363636,0.5,0.6363636363636364,5,2,1,0.774248387096769,6,0.875,0.9545454545454546,0.9545454545454546,3.914407407407408,8.469106124845204,1,3,3,NA,NA,0.1730769230769231,0.5,0.20833333333333345,0.2455089820359282,0.7010710808179165,0.8026132888518211,0.2817298096115462,0.7518421848348689,0.20022997269842835,0.7174210034101562,0.6812118077616556,0.5329542612900801,0.3567980691874497,0.6402737047898343,0.498535886988642,0.75,1,0,0.06706892032475428,1,0.5634137840649509,0.7184044472308624,0.7137144348340998,0,0.5,0.5,0.48642377641299245,0.5249187802389716,0.4702757610772977
A,55,A_55,21,7,9,12,0.75,0.19047619047619047,0.8744501897863957,0.8045628983551297,NA,16,16,3853,11,0.9047619047619048,0.8888888888888888,0.6666666666666666,Ruderal,Hinterhagenweg,47.3454633307774,8.51989234039952,1,1,0.14285714285714285,0.23809523809523808,4,2,3,0.30318331266021603,2,0.6666666666666666,0.8095238095238095,1,1.8114999999999999,4.402522540927674,1,1,1,NA,NA,0.16239316239316243,0.3333333333333333,0.2604166666666668,0.21556886227544914,0.5696202531645571,0.5864278433085773,0.24292800616715293,0.5780240482365673,0.22506755118605476,0.6183042160860461,0.6162243756320974,0.4865320476347328,1,1,1,0.5,1,1,0.012413741150950265,0.2,0.54248274823019,0.1866873668176059,0.20415828580540538,0,0,0,0.07816913052460225,0.31032593937739616,0.46678841319712416
C,4,C_4,8,2,6,6,0.8333333333333334,0.5,0.9306282244165778,1,NA,28,28,59,6,1,1,0.625,Allotment,Juchhof,47.39934,8.4781,1,1,1,1,2,2,1,0.178782608695652,1,0.8333333333333334,0.875,1,2.46,5.58654992585358,1,2,2,NA,NA,0.0235042735042735,0,0.10416666666666673,0.035928143712574835,0.379746835443038,1,0.04089977097087877,0.689873417721519,1,0.7890963417804674,1,0.9296987805934891,1,1,1,0,1,0,0,0,0.2,0.3506596489225561,0.3525207680112048,0,0.25,0.25,0.2406360833867522,0.2203180416933761,0.4658212131910162
A,16,A_16,15,5,9,10,0.9,0.2222222222222222,0.8648307589022237,0.936676415288629,NA,14,15,1300,10,1,1,0.5333333333333333,Real estate,Grünau,47.39639,8.49091,1,1,0,0,4,1,2,8.740399568511172,4,0.5555555555555556,0.7333333333333333,1,1.8399999999999999,4.71667553439096,1,2,2,NA,NA,0.0982905982905983,0.16666666666666666,0.2604166666666668,0.15568862275449102,0.2278481012658228,1,0.1702656385946057,0.6139240506329114,0.3045478023464594,0.5890592797066659,0.8756528414754147,0.5897533078428466,1,1,1,0.5,0,0.5,0.9913391406687101,0.6,0.5182678281337421,0.19389355037965844,0.24352267762267077,0,0.25,0.25,0.18748324560046584,0.35287553686710393,0.46464161542756194
B,60,B_60,21,8,9,13,0.8461538461538461,0.18055555555555555,0.8523911818425834,0.8025450028946841,NA,14,15,1346,4,1,1,0.6190476190476191,Ruderal,Am Giessen,47.3996768,8.49474495,0.75,0.8571428571428571,0,0,3,2,2,2.895288035527703,2,0.8888888888888888,0.9523809523809523,1,3.33,7.687839408282219,1,4,3,NA,NA,0.16239316239316243,0.4166666666666667,0.2604166666666668,0.2455089820359282,0.35053554040895823,1,0.27124636944060604,0.6752677702044791,0.20022997269842835,0.5512405517511302,0.6122618778068438,0.4545774674188008,0.32616940581542325,1,0.6630847029077116,0.25,1,0.5,0.31316188775265225,0.2,0.45263237755053043,0.5706378839746866,0.6158191742938949,0,0.75,0.5,0.4872914116537163,0.46996189460212334,0.4581976168263274
A,17,A_17,37,7,18,24,0.75,0.19047619047619047,0.9195447131943837,0.6058398141147996,4.597701149425287,15,16,9661,8,0.7027027027027027,0.5,0.5135135135135135,Real estate,Bernstrasse,47.40279,8.44555,1,1,0,0,3,2,3,0.5492908514695165,5,0.2777777777777778,0.5405405405405406,0.9047619047619048,1.6799999999999997,4.50833316170465,2,2,4,NA,NA,0.33333333333333337,0.3333333333333333,0.7291666666666671,0.5748502994011977,0.5696202531645571,0,0.49267090818363285,0.28481012658227856,0.22506755118605476,0.7554003170929201,0.22599613806219296,0.4021546687803893,1,0.24628776241679493,0.6231438812083975,0.25,1,1,0.040968292017908976,0.8,0.6181936584035818,0.15343778301374933,0.21741670072221164,0.5,0.25,0.75,0.37417089674719217,0.49618227757538697,0.45744339884576557
B,11,B_11,26,8,7,15,0.8,0.26785714285714285,0.8367085876654888,0.5808033559125971,NA,26,26,1127,15,1,1,0.7692307692307693,Allotment,Familiengarten Heuelsteig,47.3683693914919,8.57004185552238,0.75,0.8846153846153846,0.16666666666666666,0.15384615384615385,4,2,1,1.388550715674366,4,0.8571428571428571,0.9615384615384616,1,1.664407407407408,3.214074741525663,1,3,2,NA,NA,0.21581196581196585,0.4166666666666667,0.15625000000000008,0.3053892215568863,0.4556962025316456,1,0.27352946350887974,0.7278481012658228,0.4188006633895411,0.5035624225046877,0.17683258468546215,0.366398556859897,0.45575221238938035,1,0.7278761061946901,0.5,1,0,0.13834315748923276,0.6,0.4476686314978465,0.1494952186477663,0.05524191128900351,0,0.5,0.25,0.19094742598735395,0.3193080287426002,0.45105340798916455
B,37,B_37,22,11,10,19,0.8421052631578947,0.17272727272727273,0.9855875206580609,0.672390954026257,NA,25,25,4186,11,0.8636363636363636,0.8,0.8181818181818182,Park,Alter Botantischer Garten,47.3712063,8.53370916,0.9090909090909091,0.9090909090909091,0.2,0.13636363636363635,6,2,1,3.112718409090913,5,0.8,0.8636363636363636,0.9444444444444444,3.4072109243697484,8.930446372006685,1,2,3,NA,NA,0.1730769230769231,0.6666666666666666,0.31250000000000017,0.42514970059880247,0.3597601598934046,0.407839866555463,0.3943483225855981,0.3838000132244338,0.18063086531001038,0.9561832662972123,0.35668117717173403,0.4978317695929856,0.5711987127916329,0.5603345280764634,0.5657666204340481,1,1,0,0.3383891794153564,0.8,0.6276778358830712,0.590160553939745,0.7715218682446011,0,0.25,0.5,0.4223364844368692,0.5250071601599702,0.4465398061991781
B,5,B_5,19,7,9,11,0.7272727272727273,0.1746031746031746,0.8991586935932274,0.8720576204799562,NA,23,24,481,10,1,1,0.7368421052631579,Allotment,Gartenareal Breitenstein,47.3938,8.51659,0.7142857142857143,0.7368421052631579,1,0.7368421052631579,4,2,1,0.310577874706009,1,0.8888888888888888,0.9473684210526315,1,1.7144074074074078,3.311576525975873,1,3,3,NA,NA,0.14102564102564105,0.3333333333333333,0.2604166666666668,0.18562874251497008,0.6214039125431532,1,0.23010109588515282,0.8107019562715766,0.18532742560585244,0.6934228619354019,0.748762306797601,0.5425041981129518,0,1,0.5,0.5,1,0,0.013271692919096176,0,0.30265433858381924,0.16213764594961283,0.06745920199080023,0,0.5,0.5,0.2459193695880826,0.27428685408595094,0.43798514473391437
C,47,C_47,17,2,5,5,0.6,0.5,0.6198529663261149,1,NA,9,9,512,4,0.9411764705882353,0.8,1,Park,Schärrerwiese,47.4027993,8.4975626,1,1,0,0,1,2,2,0.10086346785180651,4,0.8,0.9411764705882353,0.9411764705882353,1.7299999999999998,4.57334772295826,2,2,3,NA,NA,0.11965811965811968,0,0.05208333333333336,0.005988023952095789,0.9113924050632914,0.7445583738082389,0.044432369235887205,0.8279753894357651,1,0,1,0.6666666666666666,1,0.5344718532574321,0.7672359266287161,0,1,0.5,0,0.6,0.42,0.16608021031559592,0.22556323669756853,0.5,0.25,0.5,0.3283286894026329,0.37416434470131643,0.435869849045947
A,8,A_8,21,7,9,11,0.8181818181818182,0.1746031746031746,0.7848713619710965,0.755804914129296,NA,27,28,1594,10,0.9523809523809523,0.8888888888888888,0.7142857142857143,Allotment,Familiengartenverein Wiedikon,47.3591153,8.50162658610434,0.8571428571428571,0.9047619047619048,0.16666666666666666,0.047619047619047616,4,2,2,1.6087041648041702,4,0.5555555555555556,0.7619047619047619,1,2.46,5.7987062630625905,2,2,3,NA,NA,0.16239316239316243,0.3333333333333333,0.2604166666666668,0.18562874251497008,0.4142692750287687,0.7932139216542884,0.23544297622703314,0.6037415983415285,0.18532742560585244,0.34596719823726246,0.5204793728577951,0.3505913322336367,0.550779603876949,1,0.7753898019384745,0.5,1,0.5,0.1638863931500651,0.6,0.552777278630013,0.3506596489225561,0.3791046470707158,0.5,0.25,0.5,0.39595285919865436,0.4743650689143337,0.431259187176369
A,18,A_18,11,4,8,9,0.8888888888888888,0.28125,0.9549655329584326,0.8381792506124084,NA,15,15,776,12,0.9090909090909091,0.875,0.5454545454545454,Real estate,Färberstrasse,47.36174,8.54998,1,1,0,0,2,1,3,8.740399568511172,3,0.625,0.7272727272727273,1,3.784407407407408,8.297626343628624,1,2,2,NA,NA,0.05555555555555556,0.08333333333333333,0.20833333333333345,0.125748502994012,0.2531645569620255,0.6052265777036419,0.11824268130405859,0.4291955673328337,0.4523313943478368,0.86308648199999,0.6822360820477563,0.6658846527985277,1,1,1,0,0,1,0.9913391406687101,0.4,0.478267828133742,0.6855341362460613,0.6922274605349442,0,0.25,0.25,0.3755523193562011,0.4269100737449716,0.4257098912824665
A,24,A_24,5,4,5,5,1,0.25,1.0000000000000002,1,NA,10,10,189,3,1,1,0.6,Real estate,Altwiesenstrasse,47.40297,8.57899,1,1,0.25,0.2,3,1,2,1.7100476496707424,4,0.8,0.8,1,3.04,7.46407593664537,2,3,3,NA,NA,0,0.08333333333333333,0.05208333333333336,0.005988023952095789,0,1,0.03535117265469062,0.5,0.3740930221118135,1,1,0.7913643407039378,1,1,1,0.25,0,0.5,0.17564473955285329,0.6,0.30512894791057066,0.4973118056239764,0.5877808835400815,0.5,0.5,0.5,0.5170185378328116,0.41107374287169113,0.423952494454636
A,31,A_31,16,6,9,11,0.8181818181818182,0.2037037037037037,0.910380032772053,0.8731204534693808,NA,15,16,490,12,0.9375,0.8888888888888888,0.75,Garden,Schützenmatt,47.40882,8.52423,1,1,0.16666666666666666,0.0625,3,2,2,11.857675686678732,1,0.5555555555555556,0.75,0.9166666666666666,1.1400000000000001,2.98578903248991,2,2,2,NA,NA,0.10897435897435899,0.25,0.2604166666666668,0.18562874251497008,0.4142692750287687,0.7285932721712538,0.20125494203899896,0.5714312736000112,0.25818432250289003,0.7275379103543449,0.7508493690323677,0.5788572006298676,1,0.3405017921146952,0.6702508960573477,0.25,1,0.5,1,0,0.55,0.01689956815380636,0.026636969481196694,0.5,0.25,0.25,0.20870730752700062,0.37935365376350033,0.4200898114150342
A,52,A_52,32,7,7,13,0.9230769230769231,0.2653061224489796,0.6212221021803844,0.5085777793432469,NA,14,14,6078,9,1,1,0.84375,Ruderal,Güterstrasse,47.3822448636764,8.51737256111909,1,1,0.42857142857142855,0.84375,5,2,1,0.348125379913398,2,0.7142857142857143,0.9375,1,2.3500000000000005,4.52792383107901,1,1,2,NA,NA,0.27991452991453,0.3333333333333333,0.15625000000000008,0.2455089820359282,0.175267770204479,1,0.25375171132094787,0.5876338851022395,0.4124138574927229,0,0.03500477660835804,0.1491395447003603,1,1,1,0.75,1,0,0.017628130566471764,0.2,0.39352562611329434,0.32284630885849375,0.21987147531058412,0,0,0.25,0.15854355683381557,0.27603459147355497,0.4190018524012366
C,42,C_42,5,3,5,5,1,0.3333333333333333,1.0000000000000002,1,NA,4,4,125,2,1,1,0.6,Park,Bäckeralage,47.3778306,8.52357823,1,1,0.3333333333333333,0.6,3,1,1,2.4116236402171927,6,0.8,0.8,1,3.480407407407408,7.9046594539674135,1,2,1,NA,NA,0,0,0.05208333333333336,0.005988023952095789,0,1,0.014517839321357287,0.5,0.5827286814078756,1,1,0.8609095604692919,1,1,1,0.25,0,0,0.25704487628177536,1,0.30140897525635507,0.6086681782508341,0.6429874311934962,0,0.25,0,0.30033112188886607,0.30087004857261057,0.41503057465619775
B,29,B_29,7,3,5,6,0.8333333333333334,0.4,0.9755037590061084,0.714563338398517,NA,25,25,290,6,1,1,0.2857142857142857,Garden,Bühlwiesenstrasse,47.41697,8.5472,1,1,0.3333333333333333,0.5714285714285714,2,2,1,0.18301343352965804,1,1,1,1,0.5844074074074079,1.1211131749883343,1,1,1,NA,NA,0.012820512820512815,0,0.05208333333333336,0.035928143712574835,0.379746835443038,1,0.025207997466605254,0.689873417721519,0.7496372088447254,0.9255266742880719,0.43949417944883806,0.7048860208605451,1,1,1,0,1,0,0,0,0.2,0,0,0,0,0,0,0.1,0.4137907856600277
A,33,A_33,2,2,1,2,1,1,1,NA,NA,23,23,440,8,1,1,1,Garden,Hardlaubstrasse 48,47.3840958192914,8.55396999567992,1,1,0,0,2,1,2,2.85399999999999,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0,0,1,0,0.5,1,1,NA,1,1,1,1,0,0,0.5,0.3083714562348822,0,0.16167429124697644,0,0,0,0,0,0,0.08083714562348822,0.4080837145623488
A,48,A_48,15,5,13,14,0.9285714285714286,0.2153846153846154,0.9911230603728024,0.9122202186899403,NA,15,15,1112,13,0.8666666666666667,0.8461538461538461,0.5333333333333333,Park,Bachwiesenpark,47.3813472,8.4865946,0.8,0.8666666666666667,0,0,2,2,2,0.3310673674242425,4,0.6923076923076923,0.7333333333333333,1,2.42,4.7781031113626895,1,2,4,NA,NA,0.0982905982905983,0.16666666666666666,0.4687500000000003,0.27544910179640725,0.16274864376130196,0.42099898063200836,0.2522890916884181,0.29187381219665515,0.28742897901960307,0.9730123811099731,0.8276287353034928,0.6960233651443564,0.3710914454277287,1,0.6855457227138644,0,1,0.5,0.015648979957484405,0.6,0.42312979599149686,0.3405457070810788,0.25121975280137016,0,0.25,0.75,0.3183530919764898,0.37074144398399334,0.4035999066918307
C,28,C_28,3,1,3,3,1,1,0.9999999999999998,NA,NA,6,6,81,2,1,1,0.3333333333333333,Garden,Kasinostrasse,47.3681,8.55506,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0,0,1,0,0.5,1,1,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
B,4,B_4,13,8,9,13,1,0.18055555555555555,1.0000000000000002,0.7538164289706335,NA,19,19,43,5,1,1,0.8461538461538461,Allotment,Juchhof,47.39934,8.4781,0.75,0.7692307692307693,0.16666666666666666,0.07692307692307693,3,1,2,1.520571635230058,2,0.8888888888888888,0.9230769230769231,1,3.984407407407408,9.071799655654383,1,3,3,NA,NA,0.07692307692307693,0.4166666666666667,0.2604166666666668,0.2455089820359282,0,1,0.24987884807308464,0.5,0.20022997269842835,1,0.5165746274082915,0.5722682000355733,0,1,0.5,0.25,0,0.5,0.15366084373807518,0.2,0.22073216874761503,0.7361038454534476,0.7892338944163819,0,0.5,0.5,0.5050675479739659,0.3628998583607905,0.3970817550706489
A,12,A_12,19,8,7,10,0.7,0.17857142857142858,0.8603793885535265,0.8441564035455963,NA,22,22,472,11,0.7368421052631579,0.5714285714285714,0.7368421052631579,Allotment,Familiengarten Wehrenbach,47.35557,8.57667,0.875,0.9473684210526315,0,0,3,2,2,0.689236351270795,2,0.5714285714285714,0.7368421052631579,1,0.8199999999999998,2.27718892352562,2,3,2,NA,NA,0.14102564102564105,0.4166666666666667,0.15625000000000008,0.15568862275449102,0.6835443037974687,0,0.2174077326116997,0.34177215189873433,0.19526245700090306,0.5755262501318174,0.6939732884408641,0.48825399852452817,0.7517466231951557,1,0.8758733115975779,0.25,1,0.5,0.057205425232157964,0.2,0.4014410850464316,0,0,0.5,0.5,0.25,0.25,0.3257205425232158,0.3925086741950642
A,9,A_9,3,3,3,3,1,0.3333333333333333,0.9999999999999998,1,NA,28,29,138,6,1,1,0.3333333333333333,Allotment,Pauls Garden,47.36224,8.50003,1,1,0.3333333333333333,0.3333333333333333,3,1,2,1.3231617647058789,1,0.3333333333333333,0.3333333333333333,1,0,0,1,1,1,NA,NA,0,0,0,0,0,1,0,0.5,0.5827286814078756,1,1,0.8609095604692919,1,1,1,0.25,0,0.5,0.1307564247316738,0,0.17615128494633475,0,0,0,0,0,0,0.08807564247316738,0.3879439983177105
A,46,A_46,6,3,5,5,0.8,0.3333333333333333,0.9697238998682473,1,NA,18,18,354,9,0.8333333333333334,0.8,0.6666666666666666,Park,Muraltengut,47.3527107,8.53272972,1,1,0,0,3,2,2,0.22855271464646348,4,0.6,0.6666666666666666,1,1.93,3.9400002907126,1,2,2,NA,NA,0.0021367521367521296,0,0.05208333333333336,0.005988023952095789,0.4556962025316456,0.2762487257900104,0.01505202735554532,0.365972464160828,0.5827286814078756,0.9079547810228832,1,0.8302278208102529,1,1,1,0.25,1,0.5,0.0037547491610035034,0.6,0.47075094983220067,0.2166499195229823,0.14620274356799823,0,0.25,0.25,0.1725705326181961,0.3216607412251984,0.38591555101844144
A,28,A_28,5,4,4,5,1,0.3125,1.0000000000000002,0.7918756684685216,NA,16,16,112,4,1,1,0.6,Garden,Kasinostrasse,47.3681,8.55506,1,1,0,0,3,1,2,5.717684450493282,3,0.5,0.6,1,0.81,1.0576935989761198,1,1,2,NA,NA,0,0.08333333333333333,0,0.005988023952095789,0,1,0.02233033932135728,0.5,0.5305697665838601,1,0.5913107357435992,0.7072935007758198,1,1,1,0.25,0,0.5,0.6406295565114889,0.4,0.35812591130229776,0,0,0,0,0.25,0.05,0.20406295565114888,0.38543245641003077
B,54,B_54,25,5,11,14,0.7857142857142857,0.2545454545454545,0.8490113885736779,0.5554754291845526,NA,12,12,1485,6,0.96,0.9090909090909091,0.88,Ruderal,Herdernstrasse,47.3852502,8.50731145,0.8,0.72,0,0,2,2,2,0.38562007601162696,1,0.9090909090909091,0.96,0.9565217391304348,4.1615,8.911729960598803,2,4,3,NA,NA,0.20512820512820518,0.16666666666666666,0.36458333333333354,0.27544910179640725,0.48824593128390614,0.8262996941896024,0.25295682673115316,0.6572728127367542,0.38547314898250773,0.5409653244206613,0.1270966808463719,0.351178384749847,0,0.655913978494624,0.327956989247312,0,1,0.5,0.02197844105333434,0,0.30439568821066687,0.7808814500043952,0.7691766410228236,0.5,0.75,0.5,0.6600116182054437,0.4822036532080553,0.3827279646601915
A,44,A_44,20,8,8,14,0.6428571428571429,0.21875,0.9676491409916022,0.6186001730266832,NA,18,19,1475,18,0.75,0.75,0.7,Park,Sonnenberg,47.3677599,8.56729097,1,1,0.125,0.05,5,2,3,0.727777902097902,2,0.625,0.65,0.7142857142857143,2.25,5.25503138331954,2,2,3,NA,NA,0.15170940170940173,0.4166666666666667,0.20833333333333345,0.27544910179640725,0.81374321880651,0,0.2630396258764523,0.406871609403255,0.2958546498757902,0.90164711146523,0.25105337984152126,0.48285171372751384,1,0,0.5,0.75,1,1,0.06167719671428582,0.2,0.6023354393428572,0.2975614542548004,0.3109804164164848,0.5,0.25,0.5,0.37170837413425706,0.4870219067385571,0.38272011996421473
C,6,C_6,7,3,4,5,0.8,0.4166666666666667,0.9165164431996023,1,NA,10,10,32,3,1,1,1,Allotment,Juchhof,47.4014442872832,8.47412973187809,0.6666666666666666,0.7142857142857143,1,0.7142857142857143,1,1,1,1.2137699960921,1,1,1,1,3.1044074074074075,7.411412525869084,1,2,3,NA,NA,0.012820512820512815,0,0,0.005988023952095789,0.4556962025316456,1,0.004702134193152151,0.7278481012658228,0.791364340703938,0.7461937887230674,1,0.8458527098090018,0,1,0.5,0,0,0,0.11806427870306671,0,0.023612855740613344,0.5135971249409477,0.58118198688983,0,0.25,0.5,0.36895582236615554,0.19628433905338444,0.36895681430711413
C,14,C_14,18,9,5,12,0.75,0.26666666666666666,0.9212712133524714,0.8395036366393074,NA,32,32,990,12,0.6666666666666666,0.6,0.6111111111111112,Real estate,Regina Pärkli,47.41207,8.53283,1,1,0,0,5,2,2,0.379617330316742,3,0.6,0.6666666666666666,0.9090909090909091,1.08,2.092961566537329,1,2,2,NA,NA,0.13034188034188035,0.5,0.05208333333333336,0.21556886227544914,0.5696202531645571,0,0.2244985189876657,0.28481012658227856,0.41582015397102595,0.7606492125723133,0.6848367503451243,0.6204353722961545,1,0.2805474095796676,0.6402737047898338,0.75,1,0.5,0.0212819743456695,0.4,0.5342563948691339,0.0017286553915904506,0,0,0.25,0.25,0.1003457310783181,0.317301062973726,0.3675979007717929
A,51,A_51,25,4,10,11,0.8181818181818182,0.275,0.7029297588429715,0.8516621430279149,NA,6,6,988,6,0.92,0.8,0.84,Ruderal,Stelzenstrasse,47.4254028,8.5568885,1,1,0,0,3,2,3,0.555997220836011,1,0.4,0.76,0.8636363636363636,1.277210924369748,4.830840689364084,2,2,2,NA,NA,0.20512820512820518,0.08333333333333333,0.31250000000000017,0.18562874251497008,0.4142692750287687,0.6525993883792051,0.19664757024412718,0.5334343317039869,0.4366837199006322,0.0968488253146505,0.7087121472958416,0.4140815641703748,1,0,0.5,0.25,1,1,0.04174639644386305,0,0.4583492792887726,0.05159315088108051,0.25782794284614563,0.5,0.25,0.25,0.2618842187454452,0.3601167490171089,0.3584698039657153
B,2,B_2,39,6,6,9,0.5555555555555556,0.25,0.7171986899932197,0.7755290795150888,NA,19,19,1361,12,0.7948717948717948,0.8333333333333334,0.717948717948718,Allotment,Grubenacker,47.4177,8.55346,0.6666666666666666,0.3076923076923077,0.5,0.05128205128205128,2,1,1,5.789672413793113,2,0.8333333333333334,0.7948717948717948,1,3.574407407407408,8.022182141598384,1,2,3,NA,NA,0.35470085470085483,0.25,0.10416666666666673,0.125748502994012,1,0.10922920097232013,0.2086540060903834,0.5546146004861601,0.3740930221118135,0.1402291446615456,0.5592112913234264,0.3578444860322618,0,1,0.5,0,0,0,0.6489819376282924,0.2,0.16979638752565848,0.6324359415783057,0.6577134061788794,0,0.25,0.5,0.40802986955143705,0.2889131285385478,0.3519525082920794
A,5,A_5,18,4,7,9,0.6666666666666666,0.32142857142857145,0.8683849863095253,0.4308309871622568,NA,22,23,6413,8,0.9444444444444444,0.8571428571428571,0.7777777777777778,Allotment,Gartenareal Breitenstein,47.3938,8.51659,0.75,0.9444444444444444,0.3333333333333333,0.2222222222222222,2,1,1,0.25086806239737197,1,0.7142857142857143,0.8888888888888888,0.9285714285714286,1.0572109243697478,4.402522540927674,1,1,1,NA,NA,0.13034188034188035,0.08333333333333333,0.15625000000000008,0.125748502994012,0.7594936708860762,0.7587495752633366,0.12391842916730644,0.7591216230747064,0.55292358722272406,0.599864820663919,0,0.384262802628881,0.7379547689282201,0.4347158218125964,0.5863352953704082,0,0,0,0.006343880463319826,0,0.0012687760926639651,0,0.20415828580540538,0,0,0,0.04083165716108107,0.02105021662687252,0.34908643264444456
A,6,A_6,4,4,4,4,1,0.25,1,1,NA,20,20,95,3,1,1,0.5,Allotment,Juchhof,47.4014442872832,8.47412973187809,1,1,0.25,0.25,2,2,1,0.6950000000000002,2,0.75,0.75,0.6666666666666666,2.68,5.96221173708098,2,1,2,NA,NA,0,0.08333333333333333,0,0,0,1,0.020833333333333332,0.5,0.3740930221118135,1,1,0.7913643407039378,1,0,0.5,0,1,0,0.05787415078852907,0.2,0.2515748301577058,0.40628632905068107,0.399592414742679,0.5,0,0.25,0.311175748758672,0.2813752894581889,0.3301755133847429
A,14,A_14,22,7,13,17,0.8235294117647058,0.18681318681318682,0.9630081496538915,0.7918600902195213,NA,22,22,710,12,0.5454545454545454,0.6153846153846154,0.5909090909090909,Real estate,Regina Pärkli,47.41207,8.53283,0.8571428571428571,0.8636363636363636,0,0,3,2,2,1.9145168587033126,5,0.46153846153846156,0.45454545454545453,0.6153846153846154,1.1400000000000001,2.98578903248991,1,2,2,NA,NA,0.1730769230769231,0.3333333333333333,0.4687500000000003,0.36526946107784436,0.4020848845867463,0,0.33510742937202526,0.20104244229337315,0.2158967529752389,0.8875375972909633,0.5912801450717853,0.5649048317793292,0.3567980691874497,0,0.17839903459372486,0.25,1,0.5,0.19936821612043376,0.8,0.5498736432240867,0.01689956815380636,0.026636969481196694,0,0.25,0.25,0.10870730752700061,0.3292904753755437,0.3186760877009972
A,60,A_60,2,2,2,2,1,0.5,1,1,NA,24,24,3670,16,0.5,0.5,0,Ruderal,Am Giessen,47.3996768,8.49474495,1,1,0,0,2,2,2,0.058259617131921015,1,0.5,0.5,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,1,0,1,0.5,0,0,0.3,NA,NA,0,0,0,0,0.15,0.315
